,code,name,momentum_d,momentum_w,day_5,day_10,day_20,industry1,concept,price_change_per,score
0,830964,润农节水,38.46,489.67,18.85,23.82,23.64,"种植业与林业,农业服务,农业综合",农机,4.47,2.9299999999999997
1,831087,秋乐种业,33.04,280.75,6.57,15.32,18.89,"种植业与林业,种子生产","玉米,转基因,大豆",2.67,1.17
2,838275,驱动力,25.22,352.08,4.44,8.71,14.63,"养殖业,农业服务,动物保健",宠物经济,-1.36,2.2
3,002069,獐子岛,50.96,92.77,1.92,-0.8,-1.85,"养殖业,水产养殖",,-0.8,1.1
4,832023,田野股份,18.78,236.29,7.89,11.27,10.81,"农产品加工,果蔬加工",,2.7,1.8
5,600811,东方集团,40.56,477.27,-7.49,6.6,-5.83,"农产品加工,粮油加工","农业种植,化肥,电子身份证,预制菜,粮食概念,新型城镇化",-0.47,1.2
6,600397,安源煤业,86.86,212.37,6.42,21.02,13.25,煤炭开采加工,煤炭概念,2.82,3.3
7,601011,宝泰隆,42.13,150.66,5.17,3.26,-2.06,"煤炭开采加工,焦炭加工",,-1.72,2.2
8,002629,仁智股份,60.99,239.1,7.64,2.92,23.25,"油气开采及服务,油服工程",页岩气,0.0,3.3
9,603727,博迈科,18.84,80.5,1.19,0.39,9.07,油气开采及服务,,-0.16,0.8
10,000818,航锦科技,215.72,215.86,23.07,81.16,161.06,"化学原料,氯碱","铜缆高速连接,军民融合,芯片概念,创投,氢能源,环氧丙烷,军工",-5.75,2.5
11,430489,佳先股份,36.44,638.94,8.13,10.93,9.96,"化学原料,其他化学原料","节能环保,国企改革,可降解塑料,光刻胶",4.13,1.2
12,300641,正丹股份,31.38,961.36,-2.1,-3.17,-7.7,"化学制品,其他化学制品","2024年报预增,深股通,锂电池概念",0.43,1.2
13,002917,金奥博,155.9,140.53,6.01,4.18,-9.72,"化学制品,民爆用品","一带一路,节能环保,空气能热泵,民爆概念",0.26,1.1
14,605488,福莱新材,236.02,470.23,56.25,80.17,162.38,"化工合成材料,膜材料","2024年报预增,苹果概念,消费电子概念",9.42,3.3
15,600889,南京化纤,31.45,469.92,2.9,-3.53,5.22,"化工合成材料,粘胶",,-0.88,0.8
16,600126,杭钢股份,166.6,207.67,10.14,77.31,155.62,"钢铁,普钢","特钢概念,国资云,汽车拆解概念,沪股通",10.04,2.5700000000000003
17,839719,宁新新材,34.62,254.36,7.92,16.38,7.12,"钢铁,冶钢原料",,1.14,1.53
18,831152,昆工科技,97.82,196.42,42.05,55.4,64.2,"金属新材料,其他金属新材料",超级电容,15.27,2.5
19,000795,英洛华,38.54,208.08,2.41,-5.74,-7.19,"金属新材料,磁性材料",,-0.78,1.5699999999999998
20,603038,华立股份,16.29,431.89,1.77,3.73,5.43,"建筑材料,其他建材",净水概念,-1.36,1.2
21,833580,科创新材,53.91,278.83,17.66,17.46,32.89,"建筑材料,耐火材料",,-0.5,1.1300000000000001
22,000032,深桑达A,87.78,90.33,18.77,55.74,76.07,"建筑装饰,专业工程",绿色电力,10.01,1.4300000000000002
23,836149,旭杰科技,59.6,450.94,3.45,21.55,18.09,"建筑装饰,工程咨询服务","房屋检测,光伏建筑一体化,装配式建筑",0.71,1.2
24,300718,长盛轴承,296.79,870.39,67.16,54.76,169.64,"通用设备,金属制品,工程机械","专精特新,特斯拉概念,风电,机器人概念,长三角一体化,深股通,核电",1.03,2.9699999999999998
25,300817,双飞集团,72.56,123.78,70.9,66.89,105.33,"通用设备,金属制品",专精特新,20.0,1.0
26,002779,中坚科技,130.82,405.3,43.74,39.14,78.98,"专用设备,其他专用设备",,10.0,1.37
27,834475,三友科技,49.89,523.81,1.89,-0.76,17.01,"专用设备,其他专用设备",,-0.32,1.2
28,688622,禾信仪器,144.44,446.11,-2.26,0.54,16.11,"仪器仪表,仪器仪表Ⅲ","碳中和,食品安全,量子科技,医疗器械概念,PM2.5",-0.17,1.93
29,002175,东方智造,206.45,412.65,8.68,13.83,21.66,"仪器仪表,仪器仪表Ⅲ","高端装备,西部大开发,物业管理,智能物流,新能源汽车",-1.31,1.9000000000000001
30,834770,艾能聚,41.33,687.97,9.13,2.16,15.38,"电力设备,光伏设备","光伏概念,绿色电力",1.68,1.2
31,833523,德瑞锂电,191.02,218.23,9.14,11.01,16.19,"电力设备,电池",,1.53,1.1
32,430139,华岭股份,37.99,627.66,9.13,14.33,20.01,"半导体及元件,集成电路封测","中芯国际概念,MCU芯片,先进封装,汽车芯片",4.6,1.2
33,688620,安凯微,146.63,146.63,-2.04,-8.57,72.28,"半导体及元件,集成电路设计",小米概念,2.19,1.1
34,300489,光智科技,13.81,511.51,1.93,0.61,3.62,"光学光电子,光学元件","独角兽概念,第三代半导体,氢能源,黑龙江自贸区,军工",0.81,1.2
35,300296,利亚德,82.27,140.05,9.12,14.84,23.75,"光学光电子,LED","第三代半导体,MicroLED概念",0.92,1.1
36,688800,瑞可达,46.9,302.57,3.44,-0.61,-2.96,其他电子,"铜缆高速连接,高压快充",1.33,1.9000000000000001
37,688103,国力股份,42.72,89.33,23.35,30.47,38.02,其他电子,培育钻石,4.78,1.37
38,300822,贝仕达克,193.05,305.16,-2.79,-9.97,-3.07,"消费电子,消费电子零部件及组装","粤港澳大湾区,智能家居,锂电池概念,人民币贬值受益,跨境电商,宠物经济",0.46,1.9000000000000001
39,832876,慧为智能,95.87,306.63,10.36,7.43,58.75,"消费电子,消费电子零部件及组装",,9.61,1.5699999999999998
40,601777,力帆科技,60.75,138.36,13.84,21.8,45.26,"汽车整车,乘用车",,3.9,2.1
41,600686,金龙汽车,55.45,176.02,-5.44,-7.48,3.08,"汽车整车,商用载客车",,-1.86,1.93
42,833533,骏创科技,135.33,394.8,49.04,50.49,66.04,汽车零部件,"人形机器人,特斯拉概念",0.96,2.5
43,870436,大地电气,34.27,556.28,5.01,13.39,2.91,汽车零部件,"无人驾驶,新能源汽车",1.25,1.2
44,834058,华洋赛车,25.03,242.1,5.15,2.03,4.39,"非汽车交运,汽车服务,其他交运设备",,0.84,1.2
45,603776,永安行,59.05,148.77,3.07,10.32,15.41,"非汽车交运,其他交运设备",共享单车,-0.61,1.1
46,838030,德众汽车,28.55,189.55,7.58,8.56,14.33,"汽车服务,汽车服务Ⅲ",金属铜,1.72,1.4700000000000002
47,002583,海能达,29.39,755.49,-0.98,4.6,4.67,"通信设备,通信网络设备及器件","无人机,5G,一带一路,华为汽车,工业互联网,中俄贸易概念,俄乌冲突概念,6G概念,安防,卫星导航,智慧城市,智慧政务,低空经济",2.1,1.2
48,002881,美格智能,165.08,269.47,-0.22,8.16,83.03,通信设备,"无人机,回购增持再贷款概念,AI眼镜,华为汽车,毫米波雷达,华为海思概念股",0.92,1.1
49,430198,微创光电,49.95,374.8,-2.0,14.5,33.67,计算机设备,,-0.27,1.2
50,872190,雷神科技,86.42,184.84,9.05,18.32,50.64,"计算机设备,计算机设备Ⅲ",AI PC,-3.56,1.1
51,002290,禾盛新材,79.85,93.01,35.07,44.28,53.57,"白色家电,其他白色家电",,0.21,1.73
52,600619,海立股份,16.68,325.39,2.69,4.18,7.87,"白色家电,其他白色家电","上海国企改革,汽车热管理",2.26,1.2
53,600839,四川长虹,57.84,327.74,-3.72,15.78,35.03,"黑色家电,彩电","血氧仪,苹果概念,军工信息化,云游戏,钒电池,大飞机,智能音箱,NFT概念",5.0,2.3
54,688696,极米科技,31.17,110.26,9.02,1.89,26.56,"黑色家电,其他黑色家电",,1.42,1.37
55,605179,一鸣食品,241.06,316.61,-7.97,3.69,-10.48,"饮料制造,乳品","冷链物流,乳业,社区团购,电子商务,长三角一体化",-1.57,2.3
56,300898,熊猫乳品,73.62,165.32,7.56,10.82,4.73,"饮料制造,乳品",乳业,0.96,1.06
57,831726,朱老六,30.4,370.1,1.76,8.82,-3.48,"食品加工制造,调味发酵品",超级品牌,-0.33,1.2
58,603536,惠发食品,113.02,174.72,-4.16,-3.26,-7.16,食品加工制造,,-2.45,1.1
59,301066,万事利,133.04,195.93,2.53,5.05,8.99,"纺织制造,其他纺织",,-0.65,1.9000000000000001
60,873527,夜光明,26.36,287.59,5.33,8.45,14.39,"纺织制造,辅料",,-0.46,1.53
61,300840,酷特智能,127.16,276.97,-0.66,-13.39,16.85,服装家纺,C2M概念,2.07,1.53
62,838262,太湖雪,44.13,339.31,3.65,0.04,-11.25,服装家纺,,-0.47,1.2
63,002067,景兴纸业,39.5,89.35,10.32,9.25,27.92,造纸,,-1.32,1.73
64,600793,宜宾纸业,20.47,256.14,2.02,-0.86,-6.43,造纸,,0.77,1.2
65,002599,盛通股份,90.0,112.79,32.0,40.83,62.15,包装印刷,,10.0,2.1
66,002117,东港股份,70.92,157.5,11.78,6.94,9.06,包装印刷,,2.5,1.4
67,002094,青岛金王,19.8,516.3,2.79,5.55,7.27,"家用轻工,其他家用轻工","中韩自贸区,C2M概念,网红经济",-3.59,1.2
68,301011,华立科技,128.72,128.72,-2.94,-5.44,9.34,家用轻工,电子竞技,2.05,1.1
69,873167,新赣江,131.28,204.56,15.74,71.78,69.18,"化学制药,原料药","维生素,流感",2.46,1.77
70,000908,*ST景峰,26.57,543.75,-2.8,-3.26,-12.42,"化学制药,化学制剂","眼科医疗,创新药,医美概念,仿制药一致性评价,基因测序,化债概念(AMC概念),流感",-1.19,1.2
71,300391,长药控股,33.75,178.19,-3.25,7.67,-3.44,中药,,-1.65,1.53
72,300147,香雪制药,25.37,238.4,-6.09,-4.2,-1.76,中药,"辅助生殖,禽流感,医药电商,细胞免疫治疗",-0.1,1.2
73,688428,诺诚健华,25.02,105.5,13.67,18.28,20.07,"生物制品,其他生物制品",,2.07,1.4700000000000002
74,000518,四环生物,17.6,108.33,-1.56,0.0,-4.17,"生物制品,其他生物制品",,-1.17,1.2
75,603716,塞力医疗,76.11,95.85,11.03,25.52,50.42,"医药商业,医药商业Ⅲ","细胞免疫治疗,医疗废物处理",-2.8,2.1
76,600829,人民同泰,63.21,119.27,-1.03,3.21,5.76,"医药商业,医药商业Ⅲ",,-0.26,1.53
77,688393,安必平,138.39,138.39,48.91,90.89,118.45,"医疗器械,体外诊断","肝炎概念,腾讯概念,互联网医疗",3.98,2.1
78,688656,浩欧博,22.99,667.31,-3.34,-4.38,-2.86,"医疗器械,体外诊断",互联网医疗,0.37,1.2
79,600979,广安爱众,54.86,174.59,-7.34,13.49,16.74,"电力,电能综合服务",,1.53,1.5699999999999998
80,600149,廊坊发展,68.34,74.61,-0.91,-1.35,6.85,电力,,-0.91,1.1
81,831010,凯添燃气,44.31,280.86,6.6,25.88,21.6,燃气,,8.32,2.9299999999999997
82,000421,南京公用,51.12,89.77,-2.7,-2.08,-13.92,燃气,,-0.49,1.1
83,000520,凤凰航运,30.26,269.42,-0.82,-2.99,5.42,港口航运,,-1.22,2.3
84,833171,国航远洋,14.38,154.6,0.65,-2.97,2.64,港口航运,,0.0,1.1300000000000001
85,000099,中信海直,30.09,137.28,-4.28,7.75,16.0,"机场航运,航空运输",,1.53,2.3
86,600515,海南机场,13.33,46.23,-0.82,-2.43,-5.5,机场航运,,0.28,1.77
87,002357,富临运业,38.87,81.01,17.58,14.13,18.07,"公路铁路运输,公交",,2.15,1.37
88,600611,大众交通,29.7,352.65,-1.91,5.9,9.45,"公路铁路运输,公交",网约车,1.56,1.2
89,872351,华光源海,49.81,319.96,0.95,17.35,14.43,物流,航运概念,3.68,1.93
90,600787,中储股份,49.92,119.39,-0.48,0.98,2.15,物流,,0.32,1.1
91,600340,华夏幸福,62.69,293.58,-3.33,9.66,4.82,"房地产开发,产业地产","足球概念,特色小镇",1.16,1.2
92,000573,粤宏远A,96.56,97.21,-0.25,-7.13,-8.39,"房地产开发,住宅开发",金属回收,-1.94,1.1
93,601336,新华保险,22.88,103.8,0.98,2.28,5.69,保险及其他,,2.94,2.5300000000000002
94,000627,天茂集团,24.86,217.44,-2.44,0.5,3.64,保险及其他,,1.01,2.3
95,002142,宁波银行,11.81,53.83,-3.13,-2.02,-3.89,"银行,城商行",,-1.08,1.2
96,601398,工商银行,16.53,29.98,-0.86,3.59,3.74,"银行,国有大型银行",,-2.12,1.1
97,300059,东方财富,17.09,202.82,0.54,0.29,4.1,证券,同花顺漂亮100,3.31,1.2
98,002670,国盛金控,75.73,75.73,0.42,1.33,7.59,证券,,0.84,1.1
99,002277,友阿股份,138.05,276.53,14.12,14.12,11.67,"零售,百货零售","证金持股,网络直播,NMN概念,免税店,农村电商",4.74,1.4300000000000002
100,000759,中百集团,30.63,459.14,2.93,3.31,-20.57,"零售,百货零售","IP经济(谷子经济),社区团购,免税店,统一大市场,智能物流",-3.11,1.2
101,600725,云维股份,78.64,141.48,-0.32,-0.32,-3.68,贸易,,-2.18,1.93
102,600608,ST沪科,25.61,125.37,18.88,20.14,5.92,贸易,,2.41,1.4
103,600593,大连圣亚,106.81,259.08,-3.8,-9.03,-15.67,"景点及旅游,人工景点","露营经济,体育产业,冰雪产业",-0.79,2.3
104,603099,长白山,58.43,188.85,-4.87,-8.51,-14.52,"景点及旅游,自然景点",,-0.71,1.53
105,000721,西安饮食,16.57,125.86,-0.22,3.35,-2.83,酒店及餐饮,,-1.32,2.5700000000000003
106,002186,全聚德,53.06,84.59,-3.35,-3.17,-6.89,酒店及餐饮,,-1.7,1.9000000000000001
107,838924,广脉科技,185.3,251.34,46.54,115.74,175.82,通信服务,"5G,算力租赁,安防,网络安全,高铁,养老概念,抖音概念(字节概念)",29.97,2.1
108,603887,城地香江,31.16,362.93,8.3,15.65,24.07,通信服务,,9.98,1.2
109,830799,艾融软件,43.51,1059.01,-1.92,-3.13,6.14,"计算机应用,软件开发","百度概念,ChatGPT概念,融资融券,汽车电子,华为概念,星闪概念,鸿蒙概念,上海自贸区,互联网金融,跨境支付(CIPS),信创,华为鲲鹏,虚拟数字人,数字货币,虚拟现实,量子科技,人工智能",3.56,1.2
110,839493,并行科技,408.2,408.2,2.92,75.27,284.92,"计算机应用,IT服务","DeepSeek概念,智谱AI,融资融券,华为概念,算力租赁,数字经济,东数西算(算力),AIGC概念,华为鲲鹏,在线教育,低空经济,飞行汽车(eVTOL),长安汽车概念",-2.96,1.1
111,300242,佳云科技,72.47,315.29,-6.91,3.85,-9.7,"传媒,广告营销","参股保险,网络游戏",0.99,1.2
112,000681,视觉中国,136.85,199.63,-5.89,-2.3,16.93,"传媒,数字媒体","数字水印,数据确权,知识产权保护,NFT概念",2.01,1.1
113,002052,*ST同洲,33.15,751.19,-1.0,-9.84,-26.56,综合,"ST板块,举牌",-1.2,1.2
114,600881,亚泰集团,69.14,176.4,-3.17,1.67,-2.14,综合,"生物疫苗,水泥概念",0.0,1.1
115,002265,建设工业,186.53,340.05,5.06,-7.0,-12.88,"国防军工,地面兵装","汽车电子,军民融合,央企国企改革,长安汽车概念",-3.66,1.9000000000000001
116,300065,海兰信,87.17,95.78,45.5,50.41,62.93,"国防军工,航海装备","国产航母,海工装备",4.36,1.37
117,838971,天马新材,28.96,688.25,13.53,16.27,15.5,非金属材料,芯片概念,10.47,2.2
118,832175,东方碳素,133.67,276.57,5.6,12.06,2.68,非金属材料,"石墨烯,石墨电极",-0.5,1.9000000000000001
119,871634,新威凌,34.03,199.28,5.37,6.63,-4.06,"工业金属,铅锌",金属锌,1.08,1.2
120,002379,宏创控股,67.98,79.1,0.41,-5.19,-0.8,工业金属,,0.41,1.1
121,000506,*ST中润,47.52,449.07,10.79,29.52,34.99,贵金属,"小金属概念,黄金概念",-0.55,2.9299999999999997
122,300139,晓程科技,41.92,87.57,-3.15,1.45,9.37,贵金属,,-2.45,1.5
123,603663,三祥新材,28.37,162.4,8.26,18.98,23.0,"小金属,其他小金属",,2.28,1.5
124,002428,云南锗业,14.47,172.69,3.68,1.21,3.57,"小金属,其他小金属",,-0.89,1.2
125,301510,固高科技,102.01,119.71,67.16,71.28,99.12,"自动化设备,工控设备","高端装备,先进封装,污水处理,工业母机",20.0,2.1
126,688165,埃夫特,53.45,473.63,6.83,-7.94,-10.39,"自动化设备,机器人","机器视觉,新型工业化,人形机器人,减速器",-1.45,1.2
127,688603,天承科技,22.27,233.0,6.8,6.42,7.94,电子化学品,,-0.12,1.2
128,300684,中石科技,36.83,79.6,8.73,13.17,14.74,电子化学品,,7.94,1.1
129,870199,倍益康,93.6,322.52,-3.68,15.71,12.11,小家电,,-1.37,2.3
130,870726,鸿智科技,79.79,273.46,-2.69,3.29,-5.27,小家电,,0.47,1.13
131,605336,帅丰电器,88.92,132.85,21.27,42.42,33.29,厨卫电器,高股息精选,10.0,2.5700000000000003
132,300911,亿田智能,55.41,100.32,45.52,49.6,70.22,厨卫电器,阿里巴巴概念,17.26,2.13
133,603506,南都物业,27.08,67.16,5.29,5.76,13.02,"房地产服务,房地产服务Ⅲ",,-1.44,1.73
134,000560,我爱我家,30.88,85.83,0.95,0.95,7.38,"房地产服务,房地产服务Ⅲ",,0.31,1.5
135,002622,皓宸医疗,47.57,247.9,0.32,10.21,13.0,医疗服务,民营医院,-1.88,1.2
136,300244,迪安诊断,107.36,111.56,3.64,51.61,75.87,"医疗服务,其他医疗服务","辅助生殖,基因测序",-0.69,1.1
137,002640,跨境通,155.81,449.29,-0.87,2.69,-18.51,互联网电商,"三胎概念,网络直播,拼多多概念,网红经济,无线耳机",-1.08,2.3
138,600539,狮头股份,66.62,130.96,14.98,32.76,22.81,互联网电商,,7.98,1.0
139,300010,豆神教育,48.05,455.74,6.6,4.43,28.42,教育,"财税数字化,托育服务,PPP概念,在线教育",3.07,1.53
140,300359,全通教育,52.0,77.83,21.65,32.34,35.89,教育,,-0.84,1.37
141,836208,青矩技术,46.58,198.37,11.08,19.74,24.3,"其他社会服务,专业服务",,2.82,2.24
142,300860,锋尚文化,78.19,77.14,-2.59,-1.94,5.09,"其他社会服务,专业服务",,0.39,1.1
143,300135,宝利国际,151.43,151.43,-2.11,-0.71,1.46,石油加工贸易,,-0.95,1.9000000000000001
144,600800,渤海化学,21.05,179.79,-2.26,1.68,-3.5,石油加工贸易,环氧丙烷,-2.57,1.2
145,603315,福鞍股份,59.88,55.88,21.92,25.48,24.46,"环保,大气治理",特钢概念,-7.35,1.37
146,300152,新动力,38.98,437.7,0.6,-0.2,-12.65,"环保,综合环境治理","雄安新区,生物质能发电,污水处理,燃料电池,土壤修复,PM2.5",-0.4,1.2
147,837023,芭薇股份,21.82,179.16,-2.0,5.71,3.13,"美容护理,化妆品",,0.13,1.2
148,300132,青松股份,57.7,79.72,-0.38,1.96,6.12,美容护理,,-1.14,1.1
149,837403,康农种业,26.46,248.0,14.9,20.16,24.2,种子生产,"玉米,转基因",1.99,2.5300000000000002
150,600598,北大荒,8.55,31.34,0.42,-0.56,3.65,粮食种植,,-0.07,3.3
151,000798,中水渔业,20.68,46.91,1.89,0.43,-1.54,海洋捕捞,,-1.27,2.7
152,600097,开创国际,16.63,66.67,-1.75,-4.27,-3.86,海洋捕捞,,-1.32,2.25
153,300094,国联水产,35.61,122.9,-1.65,-1.38,-10.3,水产养殖,,-1.65,2.24
154,600540,新赛股份,43.47,72.54,-1.75,-2.96,-1.01,其他种植业,,-1.75,1.9000000000000001
155,300511,雪榕生物,24.32,93.28,0.56,1.71,3.79,其他种植业,,-1.11,1.9
156,000592,平潭发展,27.61,181.62,-4.95,-8.5,-6.6,林业,,-1.47,2.63
157,000663,永安林业,22.29,70.14,6.97,8.97,11.69,林业,,-1.69,2.5300000000000002
158,603717,天域生物,29.61,154.64,4.41,-1.59,3.87,畜禽养殖,猪肉,-0.12,2.5300000000000002
159,002321,华英农业,13.39,163.97,1.23,1.65,4.68,畜禽养殖,养鸡,0.0,1.87
160,839371,欧福蛋业,20.75,207.04,4.58,7.54,9.6,其他农产品加工,,-0.37,2.2
161,003030,祖名股份,73.64,73.64,-0.19,0.38,-3.77,其他农产品加工,大豆,-1.13,1.5
162,300021,大禹节水,20.3,59.19,4.25,8.37,15.06,农业综合,,1.75,1.7999999999999998
163,002852,道道全,42.54,86.58,-1.08,-0.72,3.26,粮油加工,,-0.72,1.5
164,000972,中基健康,57.63,62.2,2.35,-6.93,24.2,果蔬加工,,-2.51,2.17
165,832419,路斯股份,25.27,215.5,0.33,-1.42,-5.86,饲料,,-0.52,1.87
166,301498,乖宝宠物,47.12,136.89,-6.18,-3.07,0.68,饲料,,0.8,1.5
167,839729,永顺生物,22.65,117.54,3.98,6.23,12.32,动物保健,"禽流感,动物疫苗",-0.51,1.4700000000000002
168,000571,新大洲A,17.97,57.54,0.27,5.13,7.27,煤炭开采,,-1.07,1.46
169,600777,ST新潮,40.49,38.43,-5.97,-7.01,16.67,油气开采,,-0.79,3.3
170,002207,准油股份,30.47,74.9,0.58,-0.19,-6.45,油服工程,,-1.88,1.13
171,600409,三友化工,14.06,44.81,-0.36,3.54,5.7,纯碱,,-0.89,3.3
172,000096,广聚能源,42.19,60.47,20.21,27.13,26.6,油品石化贸易,深圳国企改革,-6.39,2.9000000000000004
173,603353,和顺石油,14.82,76.08,-0.61,-2.34,-2.86,油品石化贸易,,-2.54,1.2
174,601216,君正集团,26.77,107.08,-1.6,15.79,18.92,氯碱,,-0.81,1.17
175,600714,金瑞矿业,65.5,113.62,-2.65,-5.8,-22.54,无机盐,,-1.69,2.3
176,600367,红星发展,36.47,80.33,1.71,-2.46,-9.68,无机盐,,-0.08,1.53
177,600227,赤天化,43.72,197.41,-1.29,-0.86,-1.29,氮肥,,-0.86,2.9699999999999998
178,000912,泸天化,19.05,67.91,0.0,12.56,12.05,氮肥,,1.41,2.13
179,831304,迪尔化工,25.94,240.61,2.31,6.63,0.55,其他化学原料,,0.08,1.1300000000000001
180,300505,川金诺,20.25,117.45,1.55,1.29,5.02,磷肥及磷化工,,-0.51,2.17
181,002312,川发龙蟒,24.94,262.89,-6.86,-6.05,-2.72,磷肥及磷化工,,-1.15,1.93
182,603110,东方材料,88.68,144.55,8.58,13.56,59.41,涂料油墨,,2.56,2.17
183,300758,七彩化学,24.41,182.81,-9.39,-1.02,-0.66,涂料油墨,染料,-0.73,1.2
184,000893,亚钾国际,24.95,63.83,5.51,8.81,20.51,钾肥,,4.08,3.3
185,002545,东方铁塔,6.11,49.21,1.13,1.56,3.03,钾肥,,0.7,1.84
186,603360,百傲化学,29.69,169.97,20.54,22.29,26.66,农药,消毒剂,9.99,1.8
187,605033,美邦股份,172.17,163.27,2.7,-1.15,-29.45,农药,乡村振兴,-0.7,1.5
188,003002,壶化股份,34.85,175.72,8.08,-0.69,0.39,民爆用品,民爆概念,-1.25,2.5999999999999996
189,300067,安诺其,43.89,128.83,-0.31,21.74,24.81,纺织化学用品,,3.7,2.3
190,300798,锦鸡股份,34.21,80.33,4.1,5.59,24.07,纺织化学用品,,3.08,1.7999999999999998
191,836957,汉维科技,91.48,248.88,5.41,10.93,12.56,其他化学制品,,0.16,1.53
192,300387,富邦股份,22.69,81.66,10.36,8.03,19.78,复合肥,,3.97,2.5300000000000002
193,002470,金正大,40.0,90.15,1.04,0.52,5.41,复合肥,磷化工,-1.02,2.3
194,300343,联创股份,21.36,108.77,2.81,4.72,13.32,氟化工,,1.14,1.87
195,002915,中欣氟材,20.94,101.71,9.8,9.88,11.23,氟化工,,1.05,1.8
196,600370,三房巷,29.17,110.61,-1.12,0.57,0.0,涤纶,,-1.12,1.93
197,603332,苏州龙杰,39.19,70.76,-2.13,-5.15,5.75,涤纶,,-1.5,1.5
198,834261,一诺威,29.65,101.43,14.37,14.03,17.68,聚氨酯,,-1.04,2.9000000000000004
199,300848,美瑞新材,18.23,102.89,5.31,6.57,13.33,聚氨酯,,-2.78,1.53
200,000677,恒天海龙,19.68,203.32,-1.78,-5.85,-4.22,粘胶,,-2.28,1.86
201,000949,新乡化纤,27.43,81.37,-2.15,-2.62,0.25,氨纶,,-1.45,2.9699999999999998
202,002254,泰和新材,27.04,48.92,-3.97,7.59,9.37,氨纶,,0.4,1.86
203,300905,宝丽迪,28.11,74.2,12.74,11.41,15.81,其他纤维,,0.72,2.13
204,688722,同益中,34.14,61.16,8.81,10.62,16.77,其他纤维,,-1.8,1.77
205,300980,祥源新材,52.63,116.91,23.75,24.67,38.99,其他塑料制品,噪声防治,1.08,1.77
206,301196,唯科科技,43.87,59.89,35.17,34.3,44.13,其他塑料制品,,8.11,1.73
207,831834,三维股份,48.31,184.51,26.85,32.44,33.91,其他橡胶制品,,-3.48,2.2
208,301459,丰茂股份,74.22,100.05,35.27,57.05,62.56,其他橡胶制品,俄乌冲突概念,1.57,2.1
209,301300,远翔新材,44.13,84.16,26.02,24.28,35.94,炭黑,,1.97,2.5
210,002068,黑猫股份,37.53,139.25,9.38,15.57,5.97,炭黑,PVDF概念,-2.16,2.26
211,300697,电工合金,60.18,65.24,9.85,16.39,19.1,铜,,7.19,1.77
212,002295,精艺股份,40.87,71.91,-0.69,-5.76,6.67,铜,,-1.77,1.53
213,601020,华钰矿业,16.21,173.61,5.59,4.83,13.42,铅锌,金属铅,-0.27,1.8
214,300478,杭州高新,117.65,130.08,26.74,71.19,82.83,改性塑料,网络游戏,1.99,2.5700000000000003
215,600143,金发科技,72.38,73.47,31.4,25.14,54.8,改性塑料,"碳纤维,可降解塑料,PEEK材料",8.33,1.73
216,000717,中南股份,59.85,115.34,-0.37,1.88,2.65,普钢,,-1.09,1.53
217,002501,利源股份,23.7,134.23,23.95,21.76,25.45,铝,,10.11,1.8
218,300337,银邦股份,17.49,198.55,-2.13,3.42,8.12,铝,,0.81,1.2
219,600255,鑫科材料,28.99,180.47,4.17,1.52,15.61,其他金属新材料,,1.78,0.8
220,605006,山东玻纤,145.19,189.18,3.92,6.09,3.6,玻璃玻纤,,-1.49,2.63
221,603256,宏和科技,24.95,94.44,5.72,3.94,7.07,玻璃玻纤,,1.54,1.84
222,300127,银河磁体,39.46,200.47,4.27,-2.03,-7.22,磁性材料,,-1.01,1.9000000000000001
223,600678,四川金顶,60.45,88.47,43.51,40.72,43.73,水泥,西部大开发,-1.98,2.1
224,002596,海南瑞泽,22.49,226.12,2.37,1.76,8.81,水泥,自由贸易港,0.58,1.2
225,300715,凯伦股份,78.96,74.19,12.85,12.17,6.96,其他建材,噪声防治,0.44,1.77
226,839792,东和新材,22.79,248.43,3.98,6.85,8.52,耐火材料,,1.06,1.84
227,300198,纳川股份,40.17,180.0,-0.48,0.0,-1.9,管材,,-0.96,2.9699999999999998
228,002641,公元股份,26.88,35.25,1.39,1.15,3.79,管材,,-0.68,1.37
229,000628,高新发展,29.74,116.54,0.43,1.05,14.74,房屋建设,,2.58,2.5999999999999996
230,601789,宁波建工,49.63,68.34,8.27,19.79,35.66,房屋建设,,9.96,2.1
231,603955,大千生态,31.11,419.41,-5.71,1.86,6.68,装饰园林,,-2.84,1.2
232,002482,广田集团,75.27,114.67,-1.98,-1.49,-8.33,装饰园林,装配式建筑,-1.0,1.1
233,002628,成都路桥,17.6,342.5,-0.22,2.76,3.23,基础建设,氟化工概念,-1.97,1.2
234,600133,东湖高新,33.22,101.25,-1.06,6.52,15.23,基础建设,,-0.39,1.17
235,002593,日上集团,23.29,289.92,14.84,21.61,19.96,专业工程,海峡两岸,3.86,1.87
236,002122,汇洲智能,84.1,210.89,6.64,-2.84,0.78,机床工具,,-0.96,1.9000000000000001
237,838670,恒进感应,41.58,259.35,16.59,17.86,21.18,机床工具,,0.27,1.2
238,839725,惠丰钻石,61.48,493.67,1.39,9.91,-5.67,磨具磨料,培育钻石,-1.51,2.3
239,002046,国机精工,44.79,92.81,14.42,11.6,19.3,磨具磨料,,-2.04,1.4
240,301525,儒竞科技,62.87,75.66,33.84,29.39,46.42,制冷空调设备,,12.53,2.1
241,301018,申菱环境,38.64,174.88,33.46,33.88,23.08,制冷空调设备,抽水蓄能,20.01,1.87
242,831855,浙江大农,155.65,392.89,21.81,42.72,43.87,其他通用设备,,5.0,2.3
